age,income,gender,ideology,treatment,group,partisanship,vote_conservative,rate_conservative
50,-1.7788331597557503,0,-7.214790717940705,0,a,republican,1,1.1642786052549359
43,-0.6027098057302319,0,-2.3338861806450506,0,d,democrat,1,1.0646443353730106
68,0.05226649941296426,1,2.6660500135166902,0,c,republican,1,0.6434693473038359
20,0.7065586539826834,1,-3.038607756095681,1,c,democrat,1,0.07674887708214062
48,0.07703761044534216,0,-0.6859339246676814,0,b,democrat,1,1.4162782996920513
35,-1.770339306938078,0,-5.635540235616363,0,b,democrat,0,0.38873141354003027
24,-0.05014063555669462,0,-8.943309177637474,1,a,republican,1,4.601060295958667
40,-0.016122886633312433,1,-1.2669951624098843,1,d,democrat,0,-1.5222261279023503
47,0.3922250864293787,1,-7.483108856715635,0,e,republican,1,1.798146866949353
60,0.501636536039955,0,4.337773979868754,0,b,democrat,0,0.45287852773037135
25,-0.9273620980546937,1,9.15035086879086,0,c,democrat,0,-0.4327000933341024
46,-0.07170038581747191,1,2.2123523142679105,1,a,republican,0,-1.1908063285781667
37,0.6318388279617745,1,-7.784379641537105,0,b,republican,1,0.033455150681012125
18,0.7704189704041644,0,-4.768456255396741,0,b,republican,0,0.8507091868240093
25,-0.9279075011382477,1,-3.0835076389859513,1,e,democrat,0,-1.7194296610790494
47,-0.7587249691213536,0,5.587037156858525,0,d,democrat,0,0.5961477890547684
60,0.24533070801450632,0,-3.2404662684513585,0,d,republican,1,2.128879904284967
41,-0.367114663806311,0,1.2221422129959016,1,a,democrat,0,1.1704924183972203
34,-0.2875844521309694,0,-0.456889917397465,1,b,democrat,1,-0.9125245183812087
20,0.8466749234058126,0,-5.619121994683065,1,d,democrat,1,0.9750918600482625
52,0.1494554946018575,0,5.102160987906128,1,c,republican,0,-1.4664383669897576
30,0.5828948193347547,1,-8.706566400549342,1,e,republican,1,2.793427115208366
28,0.6138930723777144,0,-3.25402876769658,0,b,democrat,1,1.6216795976469744
33,-1.0718479480465286,1,9.588865161992196,1,a,republican,0,-4.789882803172306
50,0.7383933628187582,1,6.652959589831834,1,d,republican,0,-3.217172308985523
23,-0.04644486466138517,0,-5.470218003360121,1,e,republican,1,1.7760698172952152
45,-1.609500369823789,1,-4.858040012282487,1,d,democrat,1,2.426416905151635
34,0.2370456207613313,1,4.3635811791727175,1,e,republican,0,-0.08506111180465514
23,0.23644426902719765,1,-7.735176827991106,1,a,republican,0,3.378049806835153
37,0.3592554875149049,1,-2.1597293835872877,0,d,republican,1,-0.09103879274060556
29,-0.5165301865363068,0,0.31636749473657844,0,a,democrat,0,0.7007532240991543
60,0.9850267702268373,1,6.818876663002083,1,e,republican,0,-3.613540821124312
56,-0.7792580474873012,1,3.795759323952071,0,b,republican,0,-0.4871701128019487
25,-0.395884154405225,0,4.051897211715458,0,d,republican,0,-0.6617955974168208
42,1.0831848510311135,1,-7.990739732314744,1,d,republican,1,3.0440002491801676
50,0.49329445308339187,0,-4.592786870504398,0,c,republican,1,1.43913727875478
59,0.23225699914053344,1,-9.322863073676313,0,c,democrat,1,1.2542203452942764
56,1.7283885855092995,0,0.2362011228229033,1,c,republican,0,-0.5040277931821253
64,-0.2337425984756183,1,-1.2281844699244022,0,e,republican,1,0.9225608638830529
66,-1.8470815984392643,0,-6.148337783585706,0,b,democrat,1,2.152281423173878
67,0.21789394702200016,0,-5.995948066439407,0,b,republican,1,2.113100158026738
45,-0.4007679672052816,0,9.576339819285785,1,c,democrat,0,-2.8982165338808805
63,-0.34401465014087507,0,1.9365788188497142,1,b,republican,0,0.12288889229671238
18,-0.8996218340987723,0,2.964360175232393,1,d,republican,0,-0.8837213110730848
67,-1.0292994969968496,1,7.733811460265162,0,c,republican,1,1.4591352585751336
44,-0.6345540670686084,0,0.6843768074530807,0,b,republican,0,1.0136129092047859
27,0.3918644833156683,1,2.9432251572191586,0,b,democrat,1,-0.7595888963176547
45,-1.1758101589159344,1,-6.385580534695839,1,d,republican,1,3.7977141839516206
44,0.49311447756195026,0,3.9182298657123518,1,d,republican,0,-1.7908956493645818
66,-0.5439556375707306,1,-0.4325447803556557,0,d,democrat,0,0.48670783568132375
67,0.15285696236681315,1,-9.752063653992906,0,c,republican,1,0.5060580207843561
60,1.5050630621035752,1,-5.151650387570523,0,b,democrat,1,0.7055545413994335
41,-0.4740502576184553,1,4.6234430740509165,1,e,democrat,0,-3.450935271285292
43,0.2095510265776598,1,-5.437868711500517,1,c,democrat,1,2.9501259415749255
37,-0.13547844767508385,1,8.85150736262585,1,c,republican,0,-3.29516941128427
66,0.9914336423576612,1,8.053985021231362,1,c,democrat,0,-2.5261580000769577
58,-1.505991687159558,1,-9.696305569437557,0,c,democrat,1,0.460947123978668
51,0.395249524273503,0,-0.7553175583321075,0,d,democrat,0,0.7247303795741674
30,-0.4940781481377139,0,-3.6643904505278435,0,b,republican,1,2.1779603272886514
29,-1.3523264511061144,0,-3.1722489078604195,1,a,republican,1,2.099901402684422
47,-0.9298182906661653,0,-9.920974589235898,1,e,republican,1,3.9228231028618046
48,-0.5365542666047043,1,-9.93867999942628,1,e,republican,1,5.328014304351304
49,0.1612602125696257,0,-8.377525441735772,1,a,republican,1,2.305766541813809
46,0.2729785610158789,0,-5.808443152595785,1,c,republican,1,3.521560058485936
55,0.8065076032583439,1,-9.334553273127504,1,c,republican,1,2.651617291382627
33,-0.8823645368121864,0,-9.245439728916185,1,b,republican,1,4.2085507087253395
38,-0.08028058036289737,1,-3.5070853407323916,0,d,democrat,1,0.483204160637308
39,0.13482013061913728,1,3.8392409029937564,0,c,republican,1,-0.1318973117027206
38,0.7444634219063723,1,1.0246415321234537,1,a,democrat,0,-0.20857651519784998
53,-1.0089567682123137,1,-3.563406572482741,0,a,democrat,1,1.8056923688574653
64,-0.146590180345069,0,-1.799882634784911,0,b,democrat,0,1.2741766657729434
64,-1.494219635096514,1,-1.728069151858314,0,e,democrat,1,1.8483111087587687
63,-0.2958979405919042,0,-4.122147391358649,1,c,republican,1,4.292307398774263
48,-1.1210735410469146,0,-2.175274219501466,0,b,democrat,1,1.5154100328839788
38,-0.8484045484288878,1,6.473523690821356,1,a,republican,0,-2.103736663752504
38,0.2698533755437495,1,8.88407623031718,1,e,democrat,1,-4.744568632078066
67,-0.15706725124745563,0,-9.89784243303928,0,b,republican,0,2.114772155515294
51,-0.7274644276311781,1,3.243365126569273,1,d,democrat,1,-2.846537950310638
20,1.2727242118681121,1,-6.535545937893767,1,d,democrat,1,2.570496712434234
51,0.9261069366696297,0,6.038656577037941,1,b,republican,0,-2.3283382897979314
51,-0.04805741584370882,1,8.038345655014052,0,e,democrat,0,-1.31441337600198
52,-0.6862740224762969,0,1.3385770112010693,1,a,republican,1,-0.17409921593117014
30,0.5789584962050821,1,-4.418661873884851,1,e,democrat,1,2.491579271790273
62,-0.46529320066690144,1,-1.5183815730489734,0,b,republican,1,1.5892399276555564
36,-0.17141733427071848,0,-7.323683678447905,0,a,republican,1,2.0214537472839145
64,0.5115887644616035,1,3.560338520493181,1,d,republican,0,-0.15337348657264516
31,-0.23352767586600376,0,7.0586360553493925,0,e,democrat,0,-1.0413993013338114
20,-2.2455573632092483,0,-6.937563967274654,1,e,democrat,1,3.6949691214895393
55,0.11874243771427492,0,-9.554765116857077,1,b,democrat,1,3.3419803365520986
49,1.1817690496859377,1,-5.880521992726118,0,d,republican,1,-0.7906313486490406
35,0.330608946704118,1,8.13777989244377,0,d,republican,1,-1.8220785803494675
41,-0.641569174280271,0,0.6114102867262048,1,d,democrat,1,-0.07422995476229263
35,1.6006219368599337,0,8.424781707190611,1,b,democrat,0,-3.752051523995902
51,-1.2479130624806434,0,9.41392865159585,1,b,republican,0,-3.473098074383436
28,1.5596604679103758,0,-3.645207100465557,1,c,republican,0,1.006093763019795
33,-0.40607622925997666,1,5.715365704270569,0,e,republican,1,1.7796296669775207
33,-1.399251466976562,0,-7.250446681995177,1,d,republican,1,3.9803350756663973
34,0.6033644840993075,1,-7.993408331524874,0,c,democrat,0,1.154722060170604
56,0.766959320148877,1,-5.46818746843325,0,d,democrat,1,0.0397799515546684
67,0.3618066797921599,1,-9.434091722910159,1,d,democrat,1,5.405108775983568
44,0.6032809543347756,0,8.009376687049567,1,c,republican,0,-2.371299362791777
20,1.1025523604166207,1,-8.966704620548771,1,e,republican,1,2.5989755869100324
24,0.4109384170778876,0,-8.601961659412456,1,d,democrat,1,3.8998491339941666
51,1.1995343351054173,1,0.01107871361775814,1,c,republican,1,2.3894984995887008
23,0.47868925370212145,1,-1.3672876093041193,0,a,democrat,1,1.542251976131541
26,0.7849988755416293,1,4.34887933902931,1,a,republican,0,-2.671455037234798
47,-0.4322833504936355,0,-1.7741742177633881,1,b,democrat,1,1.8671793436779636
66,-0.4827474172724601,0,9.058983091870115,1,c,republican,0,-4.164466460252823
37,-0.9814254802613153,0,-5.252008388934593,1,e,republican,1,3.8696449347812925
43,0.7248297909056189,1,6.979218411430303,0,e,democrat,0,-1.5139169388723688
33,-0.5629860547649124,0,4.81081252343718,1,b,democrat,0,-0.8855618097296892
53,-0.3148172897517933,1,-3.5470879853502275,0,d,republican,1,0.1739438707692924
50,-0.2651377718907634,1,-4.461916739873779,0,b,republican,0,1.6524630295343425
36,-0.1974856250735693,1,-2.911817243646551,0,e,republican,1,0.303920464301381
59,-2.376757777759017,1,-3.1983497360621165,0,c,republican,1,-0.009129948288780554
44,-1.1762990400450353,1,3.420488035158371,0,d,republican,1,-1.4667729652087884
44,0.4306509936505087,1,4.971214491236706,1,d,republican,0,-1.7405314825784224
28,-1.7655932513703818,1,-8.143161381238237,1,d,republican,1,2.7162324817768257
26,1.214113551069882,1,1.9842633078303464,1,e,democrat,0,-1.7300468650633618
46,0.45577010597920037,0,0.5981084941896704,0,d,democrat,0,1.6823627061249153
50,-0.5331730725931234,0,6.679652657916137,0,a,democrat,1,-0.7466310256842236
25,-0.1204377489756847,0,-8.741458720387822,0,e,democrat,1,0.2187719045917509
41,-0.11905524448648722,0,7.164415217205729,0,e,republican,0,0.21267957740596535
22,0.6993000675116672,1,1.4060478605941835,1,c,democrat,1,-0.6219760547855586
40,0.31917024285184886,0,5.562583405971562,1,d,democrat,0,-0.7563198752562588
32,1.1384416828767163,0,-6.424347634677543,0,b,republican,0,1.0431422683144336
53,1.576845492697688,0,3.2010959489330872,1,a,republican,0,-1.6443743933502475
38,1.1516437038363292,0,2.7931853884518443,1,d,republican,1,0.5602956687090412
65,-0.2155193831645805,0,3.8276341461392427,0,e,republican,1,0.43637695640749286
55,0.511345947633853,0,-1.3464586031006291,0,a,republican,1,1.1377049235281425
65,0.03653100665031953,0,-0.894021774988083,1,e,republican,0,2.0607789374502823
21,0.604657248106786,1,1.5845695095599943,1,e,democrat,1,-1.4279629263623537
32,-2.5013110055845393,0,2.076166865775278,1,e,democrat,1,-1.9956388786329267
55,-1.5957576424598199,0,-8.454399000098366,1,a,democrat,1,4.471227458922837
32,2.456307823413863,0,-7.994387538868091,0,e,republican,0,0.859198740571994
62,0.4764239809098436,1,1.7465919741820262,1,a,republican,1,0.5533273257332859
52,1.5415333794982449,1,1.562023272452393,1,c,republican,1,-1.6340081012121692
69,1.108330503841127,1,-1.8765134949105118,0,b,democrat,1,1.7287259426065693
68,-0.6128216974947833,0,-2.2404255405704614,0,a,republican,1,2.0387103518400593
68,-0.5727289237726313,1,0.071190847811744,1,e,democrat,0,-0.45771152059331444
39,0.2747751127459597,1,-5.335471469114486,1,e,democrat,1,1.746933205029556
32,0.07118537043986645,0,-1.7470054725657054,0,b,republican,1,1.1973662183564007
48,-1.0949359863044639,1,-0.2000330894755571,0,e,republican,0,1.578111022721211
35,-1.7088850844026575,1,8.01471144602499,1,e,democrat,0,-2.0429030666196275
56,0.5691462432017582,1,-8.970958548107408,1,b,democrat,1,4.228525072604728
28,0.9386680926903427,0,-2.005728152013617,1,e,democrat,0,1.2466519677423495
41,-1.5463850064170817,0,8.143022306783156,0,d,republican,0,-0.39759429859862067
19,-0.026705781522121084,1,4.302520150817291,1,b,republican,0,-2.388293919841728
46,2.206561866039534,1,-8.745148521779605,1,b,democrat,1,3.6518038094570784
28,-0.6407329431134003,1,-6.127195594875172,0,b,democrat,1,1.2142996679624298
29,0.084735828330923,1,5.0825258052961,0,d,republican,1,0.16004337730136597
19,0.1475810544485728,1,0.06892241894122897,0,d,republican,1,1.4287459416318713
36,1.4635233544962893,0,-0.5529565132262384,0,d,republican,1,0.3193392252238902
52,-0.5460358082586725,0,3.0411894617960336,0,e,republican,1,-1.127935022584439
29,-1.0154209085033867,1,6.687614123695518,1,e,republican,0,-4.897927065866492
64,1.7397670921753865,1,-5.244447330514133,0,b,republican,1,1.7785318269694974
28,0.5473256972772678,0,-9.93416994406993,1,e,republican,1,4.633954930778526
54,-1.1797390314652028,0,0.03959488610120587,0,a,republican,0,-1.3443802436449117
24,-0.5399734920879039,1,-9.401249637248556,1,d,republican,1,3.673068131636855
21,-0.8419740912167827,1,-4.132977144046559,1,e,republican,1,0.059806622984980295
68,0.8922275561546399,0,-1.632265780769922,0,a,democrat,1,1.3465195739470064
69,-1.1898229339933586,1,-5.043429807432835,1,b,republican,1,2.4587555995189256
52,0.9333824808016601,1,5.433879234520052,1,c,republican,0,-3.171396488660666
39,1.2466007465177513,1,8.624530258911179,0,a,republican,0,1.5588454777138756
34,0.5247904593050248,1,-0.22704263921106538,0,a,republican,1,2.2791430991450077
57,-0.8796255272792692,0,-4.479538189042673,0,d,democrat,1,1.6147592483850124
36,-0.163504648120353,1,4.325915641463089,0,d,democrat,0,-0.18491783863904868
39,1.6775827409394,1,7.367095998944549,0,b,democrat,0,0.25119133300987617
41,-0.5835681921923933,0,3.89854541041138,0,c,democrat,0,-1.133435058480583
37,0.2881642960385303,0,-5.113779269812271,1,a,democrat,1,1.6355990343186488
25,1.5681796942885473,1,5.666700472403347,0,b,republican,0,-0.7682793182551375
34,-0.4920222872922717,0,-8.527702971588667,0,d,democrat,1,1.7994292089857238
21,0.8965985306659372,0,5.502470293563277,1,a,republican,1,-2.5675669118016993
56,2.3581571500866025,1,-3.0034762023850554,0,c,republican,1,1.4517362902981152
45,1.040014585384711,0,4.5491564690455135,0,c,republican,1,1.4704916880892944
50,0.10797029739276748,0,8.837143297218482,0,a,republican,1,0.5773933222951537
41,0.191785663642014,1,4.427697495962196,0,a,republican,1,-0.8647977792028594
52,-0.7946729307412247,1,-7.5977186502402,1,c,republican,1,0.9891133524536957
43,0.6534775673297368,0,1.8784940561367272,1,e,republican,1,-1.5346061445975199
67,-0.06514722866905118,0,-2.490976048064166,0,e,democrat,1,0.652351209012721
34,-1.6657471427633022,1,8.966516381539048,0,a,republican,0,0.2982570992800977
36,0.36025523263380765,1,-8.777002802154454,0,b,republican,1,1.5386476068180341
37,-0.9954810456657509,1,-2.698875110468901,1,c,democrat,1,1.8814711512373803
67,0.42250955877438756,1,-5.2063135469906445,0,b,republican,1,1.0024632876448467
68,2.222351892819166,0,2.0867886442264556,1,c,democrat,0,0.4968769628354607
50,-0.8596695893531113,0,5.71342819150299,1,c,republican,0,-0.8037449715083698
68,0.2715703859431376,1,-5.180913537465055,1,a,democrat,1,1.5859446094593665
42,0.43054027859892435,0,-2.77917206084555,1,b,democrat,1,1.6957516529257093
58,-0.40368433999986536,0,1.3449626198963145,0,e,democrat,1,1.3104406422805552
26,1.0712015874358352,0,-5.825697048516054,0,c,republican,1,2.5116693804279646
40,0.9042460325964625,1,-8.426304805086698,0,a,democrat,1,0.41724314759600256
29,-0.18569363292019772,0,-2.1818982764524852,0,c,democrat,1,-0.31231468958980724
26,-0.42944323475779794,0,-2.702043026725587,1,e,republican,1,0.1438282941633512
42,-0.9728305852902539,0,1.9175269236075678,0,a,republican,0,0.8724971494167172
58,1.4304906499897787,1,-6.36662899843852,0,c,democrat,1,2.3168028517548667
44,-0.07059232416150227,1,-6.741012751008542,1,e,republican,1,2.1755233026233354
34,0.8028509221410555,1,0.14090475232860555,0,d,democrat,1,-0.8659090130358366
46,-0.30163090138778664,0,-7.84004213896872,0,e,republican,1,0.5910549483719547
44,-0.557901207005126,0,-4.1512418530694735,0,d,republican,1,4.040336232450761
48,-1.23014191767607,0,-8.194214335203418,1,a,republican,1,2.0682517251160677
19,-0.3649117571354511,1,4.416624951624135,0,e,democrat,1,-0.47559011915763705
45,1.079008489778585,0,4.334361925776772,0,b,democrat,1,1.1373450952795958
20,-0.2641756709045859,0,6.547149640719553,0,b,democrat,1,0.27970297305303427
42,0.7131233797974043,1,-3.5237448499069774,0,b,republican,1,2.6678651215884446
69,1.9902251779416218,1,5.890176756905243,1,c,republican,0,-1.2017267459219374
31,0.9613594076674699,1,-9.186311132382382,1,a,republican,1,4.533732207694373
31,-0.15285024440213313,1,-1.1788150019005172,0,a,republican,1,0.4739872962758187
43,2.4949014081325003,1,6.770121044829246,1,b,democrat,0,-1.8463456561437226
58,-0.4624475214492091,0,-8.597525005767402,1,b,democrat,1,3.7732565115054246
24,-0.8733565174475522,0,0.1648375041233905,1,b,republican,0,-1.7036580247361568
57,-0.7970769538660255,0,5.58399022803683,0,a,democrat,1,-0.08797699823656735
65,0.853234876817914,0,6.195962911455464,0,d,democrat,1,1.4301296801699488
55,-0.7306149609776005,0,-1.7752243035290398,1,c,democrat,0,2.165555850667877
35,0.38319121754742214,1,9.434540514988036,1,b,democrat,0,-4.1555054716010105
24,2.10560883671752,0,-2.848093476101674,1,c,democrat,0,-0.4881314126980745
56,0.4588003923371996,1,-1.681860182400115,1,c,democrat,1,0.10445053491323697
61,-0.44455402104774494,0,2.055890595099573,1,d,democrat,0,2.066598050739043
55,-0.3191375394230588,0,7.597741631014468,1,c,republican,1,-1.4037814420363837
59,-1.307359069719606,1,9.282666190408232,1,a,republican,0,-2.397321205897254
48,1.0272999364682442,0,-3.900587922337242,0,a,democrat,1,1.542515860371442
20,1.794948243670579,1,5.374949830176739,0,c,republican,0,-0.22310498929252814
54,1.2913646282018856,1,1.7037857931612272,1,c,democrat,0,0.19856209366417366
28,-0.5685425165408142,0,-6.807910057701394,1,e,republican,1,3.8826455992731694
43,-0.05447484185370236,0,-9.727816964251485,1,d,republican,1,2.9058729010196034
36,-1.352599514136192,1,-1.9032741800138773,0,d,republican,0,2.0317632532770773
50,0.7323186838924997,1,-9.99153394469687,1,d,democrat,1,3.6719676454129497
34,-1.0439223659372705,0,9.929251085005586,1,d,republican,0,-4.997150730714272
40,0.32630121943805734,0,-6.75017029177476,0,e,democrat,1,0.04575954507282187
58,0.1488357924055201,0,6.077337724919499,0,d,democrat,1,-0.2252673393362239
49,0.43893537137657496,1,-4.833360269810834,0,e,democrat,1,0.5369900702259172
64,-0.41755424737464303,0,-0.4166993924754685,1,a,democrat,0,1.950360530074252
56,0.058481305089157505,0,7.638505946399171,1,a,republican,0,-2.6829955486306085
22,-0.44350260055783813,0,1.6061771647145218,0,d,republican,0,0.6943628655241393
41,-1.7874794358491584,1,9.9988153991269,1,a,democrat,0,-4.294726824023346
57,-1.0430964077479186,0,-7.574641982960671,0,d,republican,1,2.5639523702360068
18,-0.32720430575115184,0,6.875720599673986,0,c,republican,0,-0.9755677198062142
56,1.4540746188551856,1,-6.72054156114211,0,d,democrat,1,2.130193182621736
32,2.1750863700997964,0,-6.190610089370452,1,e,republican,1,4.167166358307342
63,0.5086238474973486,1,-1.6225912254099697,0,e,democrat,1,3.0062629183237233
27,0.8753402577950198,0,-7.689175807664872,1,d,republican,1,4.195334020439652
62,-0.4316192414820097,0,-6.279966730936515,0,e,democrat,1,3.471867130855836
57,-0.9532798377411814,1,-3.175407629467683,1,d,democrat,1,1.5798540952104232
44,0.5225639425819705,1,5.046686024140794,0,e,republican,0,0.8136953205912525
35,-0.8260717082168972,0,-3.6001010963998414,0,d,democrat,0,-0.3497983780433105
23,-0.36449992778594004,0,-1.1554057327234055,1,e,republican,1,1.163815707942478
19,1.0673181123717008,0,-7.999403891842154,1,e,democrat,1,-0.09551011024500733
30,0.2353614650082637,0,-8.413007271512381,0,e,democrat,1,1.3383722909842835
53,0.023423217266955815,0,2.273994324291216,1,b,democrat,0,-0.26830534931822947
40,0.21802913575079086,1,-8.207115984085933,0,d,republican,1,2.343626151190711
69,-1.211719417636571,0,7.167073849211956,1,d,republican,0,-0.6078932637422707
67,0.002668847219552347,0,-0.16378883444067682,0,d,democrat,1,4.657427947876374
18,0.3088920379908614,0,-4.674553905383516,0,c,democrat,1,0.6222502885072155
25,-0.44552711257148037,1,-2.330048266548957,1,e,republican,1,2.1271437727546614
18,-0.08561873496451135,0,7.449620166216576,1,a,democrat,0,-2.9431511967009056
44,-0.1998543071604649,0,4.126245389514233,1,e,democrat,1,-0.8731944106672209
37,0.38671109089008077,0,0.7347672854670666,0,a,republican,1,1.537796310922754
36,1.052463142221066,1,9.03892412468333,1,e,democrat,0,-4.05717831482402
25,0.8486691735995114,0,-7.444525691769346,1,a,republican,1,3.9521707538683652
23,0.06095862056464394,0,-9.81064840361039,1,a,democrat,1,4.672430220967491
47,-3.1126449436056345,1,-2.7750292255809743,1,a,republican,1,0.48340491811109054
19,-0.21701268487490785,1,0.5009032793256001,0,b,republican,1,-0.9144047252399873
46,1.4121571345743826,1,-0.03542567647354211,0,e,democrat,1,1.2059890744011843
24,0.46361973060413963,1,5.5393809745012845,1,b,republican,0,-1.7706633404533285
39,-1.312880882215342,1,4.847817792622779,1,b,republican,0,-3.1595223860423776
69,0.243872143006352,1,-6.845554714397011,1,d,democrat,0,3.121968634760955
41,1.4386676349320984,0,-9.878322836966383,1,d,republican,1,5.38730803348724
45,-1.0036047160764603,0,-8.333044434681367,0,b,democrat,1,2.620644201038562
68,-0.6639537882710717,0,3.477857590344149,0,d,democrat,1,1.2851095443990062
21,1.202059134280659,0,-0.8900995422956388,0,e,republican,0,1.2611818629537992
54,-0.21457846068957837,0,-9.257223129184077,1,b,democrat,1,5.912346228007985
24,-0.1947887491482943,0,1.0676827713882169,1,b,democrat,0,-1.487780369738513
54,1.1555122839968028,1,9.367026051167354,1,a,republican,0,-3.080395257388992
52,0.6995146509046328,1,-9.928317905130818,1,e,republican,1,4.076982558941765
45,2.0135216414399504,0,-3.7999189148281776,1,b,democrat,1,1.833758162315036
26,-0.08259835453388781,0,9.249213515476711,0,c,democrat,0,-1.2516874715407162
26,1.9083746135985356,1,7.04455089329684,0,c,republican,0,-0.39736153502089083
28,-0.08052581516742487,1,-0.2831083906218268,1,d,republican,0,0.21291419880026452
59,-0.871379482884821,1,-0.01623070515552527,0,d,democrat,0,1.3556855647366013
38,-0.9678236559572299,1,-0.5607153453346907,0,e,democrat,0,0.7885004571896126
22,-1.5648354091692118,0,-5.940282660954019,1,a,democrat,1,2.8621724192165825
62,-1.1570255071056506,0,-6.968368163219676,0,e,republican,0,1.9110820977878393
41,-1.3919334317537029,1,-0.40181543573402223,0,b,republican,1,-0.3764240012497758
19,0.4854032166198814,1,-4.462615406618545,1,c,democrat,1,0.4471889954450221
25,-0.4944948377823535,0,9.434447866564874,1,c,democrat,0,-3.9012383521581664
26,2.0567419299263645,0,0.5115178000663221,0,a,democrat,0,1.0743485337594154
61,-1.140770694842734,0,-2.261073440443024,1,e,republican,1,2.106829264963553
66,-0.3861945188433372,1,3.0572015721240113,0,d,republican,1,0.3241808248962128
42,1.0208881130508682,1,-5.113358824931731,1,c,republican,1,0.24166715409069872
60,0.3518074290526564,0,-5.813206554256148,1,b,democrat,1,3.0442034437325125
39,1.0824410001917013,0,-6.856178618235276,1,b,democrat,1,4.27821740329999
41,-0.7080935999509252,1,0.7976291793999053,0,a,democrat,1,-0.1762459423844001
64,0.7232169795556779,1,-9.790216245978549,1,d,republican,1,4.164472230409756
36,-1.1102807115150688,0,5.545568645153182,0,a,republican,1,-0.14501479285931734
37,1.2880460507067035,0,1.8033882170731275,1,a,republican,0,-1.5880911933717579
32,-1.0040004163494174,1,5.3180839903565165,1,e,democrat,0,-0.9147167951146986
55,-1.833282407428071,1,6.8934723900799035,1,b,democrat,0,-2.038444428468182
53,0.284299407760708,1,-4.494541673858916,1,a,republican,1,2.0284797295241552
50,0.03223022673690422,0,3.565079006418671,1,c,democrat,0,-0.07268062766621464
41,-1.270314509655863,0,0.8339333902772275,0,d,republican,1,0.5110307786966087
41,-0.36676670897491387,0,1.156701199590966,0,a,republican,1,0.7681563556861528
65,-1.4313661049588178,0,-2.1873359997589166,0,e,democrat,1,1.1295950415942457
65,1.3019553118841551,1,-3.2410294900792014,1,d,democrat,1,1.9135961644845807
52,0.5943608340231896,1,6.175030110081956,1,b,republican,0,-2.343610907561505
50,0.25151685098979853,0,-2.3404147947457865,1,e,republican,1,-0.43698199065069154
53,1.2575992911864111,1,-4.627819517688925,0,e,democrat,1,0.9559894669341513
35,-0.6655041995394172,1,-1.1813793205403922,0,c,republican,1,1.0513998392240294
59,-0.9755443855045605,0,9.471036291929963,0,b,republican,0,0.669793747817019
50,-1.4861241003190302,1,8.232599008402893,1,a,republican,0,-3.454778443278449
50,-0.45216110024049966,0,1.8679721503064854,1,d,democrat,1,-0.2500250880716092
65,-0.1429055380431292,0,-6.034234225655599,0,a,republican,1,2.5463833556617574
36,-2.0474738639167884,1,-4.722632180584931,1,b,republican,1,0.8093114821381335
22,1.1868531410997802,1,2.9770515630604866,1,c,democrat,0,-1.2715356456245739
20,-1.111166836007795,1,7.155479241993724,1,d,democrat,0,-1.0520835187019673
33,-1.233817149107787,1,7.155045395526294,0,c,republican,1,0.4554866532706594
59,-0.06717110608695784,1,-5.002356724012764,1,d,republican,1,2.635368200671889
25,-0.17313609100495567,0,5.3883756488062104,1,d,republican,0,-2.7669786683378037
51,1.18008075570414,0,-4.72555003842152,0,a,democrat,1,1.6186565719172148
60,0.6467218460881041,1,8.70708548110115,1,e,republican,0,-4.655581629462069
69,1.309751058368984,1,6.243346717186732,0,a,democrat,1,0.12257055735901315
23,-0.8839407637230436,0,-6.970472205915557,1,e,democrat,1,2.681818615086225
54,1.011886741683785,0,-8.385430303460915,1,c,democrat,1,4.300058711996056
28,0.3531928935776183,1,-2.8397396262545183,1,b,democrat,0,0.5841009116718519
46,0.1683301633284749,1,-0.9775386187328436,0,a,republican,1,0.9241329861667407
35,0.46907863228028085,0,6.67954200008295,1,a,republican,0,-4.395936934117103
26,-1.7840776237511726,1,6.286245586999087,0,a,democrat,1,-0.5816688904778164
24,0.28407538072683824,0,1.4191301636857858,1,b,democrat,0,0.9335157594839747
34,-1.3180987705336658,0,3.7217748347652666,1,c,democrat,0,-0.4475134586502407
38,0.5130511975250405,0,-6.2100988318672385,0,e,democrat,1,1.3535729396338525
21,0.6431092770864417,0,7.789288652230152,0,c,democrat,0,0.029744325651665682
66,0.0669936215507425,1,5.257160555456771,1,e,democrat,1,0.09838741121839267
30,0.6358077374485547,0,-1.578219653668178,0,a,democrat,1,-0.12955050218911024
30,0.7015886980914432,0,-3.733266475057606,0,e,republican,1,1.1718908336356941
19,1.9463578933751124,1,-0.44451922007804257,1,d,republican,1,-1.341961887834389
36,-0.1556496901538873,0,-9.534600690706782,1,a,republican,1,2.5213873065498076
41,-0.9475031362440669,0,-0.8969453315948339,1,a,republican,0,1.3691696021317752
42,-0.28805437629525815,0,0.6861780424038937,0,c,republican,0,1.1843492640050979
26,-0.8479091333426112,0,7.684325516550597,0,b,democrat,0,-2.2600605962905496
34,-0.8279057767062774,0,-0.23119837064082205,0,c,republican,0,1.878330153421199
69,1.6332734852873556,0,8.338783551994425,0,e,democrat,0,2.3965118212045198
39,-0.11896338710002424,0,9.670164659168439,1,d,republican,0,-2.4277595698797216
37,0.7349613493331939,1,-0.5100338190105056,0,d,republican,0,-1.8152155746775547
49,-0.8447357974089309,0,1.6518878716897127,1,b,republican,0,0.25548083989009723
